VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,pu_borough,pu_zone,pu_service_zone,do_borough,do_zone,do_service_zone,reason
1,2024-01-18 07:48:40,2024-01-18 09:02:40,0.0,1.6447756967333247,1.0,Y,246,189,1,6.023004418467619,0.5,0.5,1.4673352459506597,6.55,0.3,15.34033966441828,0.0,0.0,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Brooklyn,Prospect Heights,Boro Zone,zero_passengers
1,2024-01-18 14:43:51,2024-01-18 14:50:51,0.0,1.3484027531647298,1.0,N,31,7,3,3.2902915515634397,0.0,0.5,0.0,6.55,0.3,11.14029155156344,2.5,0.0,Bronx,Bronx Park,Boro Zone,Queens,Astoria,Boro Zone,zero_passengers
1,2024-01-18 23:01:52,2024-01-19 00:25:52,0.0,1.998903052980535,1.0,Y,89,98,1,12.45576094130482,1.0,0.5,1.7783999322841415,0.0,0.3,15.534160873588963,2.5,1.25,Brooklyn,Flatbush/Ditmas Park,Boro Zone,Queens,Fresh Meadows,Boro Zone,zero_passengers
1,2024-01-18 23:07:54,2024-01-19 00:08:54,0.0,2.5081440309027343,4.0,N,188,104,2,6.777424398169556,1.0,0.5,0.0,6.55,0.3,14.627424398169556,2.5,1.25,Brooklyn,Prospect-Lefferts Gardens,Boro Zone,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,zero_passengers
2,2024-01-18 23:59:34,2024-01-19 00:14:34,2.0,0.0,1.0,N,21,222,2,21.096654075926796,0.5,0.5,0.0,0.0,0.3,22.396654075926797,0.0,1.25,Brooklyn,Bensonhurst East,Boro Zone,Brooklyn,Starrett City,Boro Zone,zero_distance
1,2024-01-19 00:04:37,2024-01-19 00:38:37,6.0,3.8729489765769354,1.0,Y,68,193,2,-1.0,1.0,0.5,0.0,6.55,0.3,20.784765827047696,2.5,1.25,Manhattan,East Chelsea,Yellow Zone,Queens,Queensbridge/Ravenswood,Boro Zone,negative_fare
1,2024-01-19 04:49:28,2024-01-19 05:07:28,0.0,4.9339248427941085,1.0,Y,80,20,1,17.887850424344794,1.0,0.5,2.093720574081408,6.55,0.3,27.831570998426205,0.0,0.0,Brooklyn,East Williamsburg,Boro Zone,Bronx,Belmont,Boro Zone,zero_passengers
2,2024-01-19 05:21:44,2024-01-19 05:42:44,1.0,3.249524695532252,2.0,Y,27,149,3,-1.0,1.0,0.5,0.0,6.55,0.3,23.32133684355777,2.5,1.25,Queens,Breezy Point/Fort Tilden/Riis Beach,Boro Zone,Brooklyn,Madison,Boro Zone,negative_fare
1,2024-01-19 07:19:45,2024-01-19 08:01:45,3.0,0.0,1.0,Y,252,261,1,10.579977475188324,0.5,0.5,2.6139020355401037,0.0,0.3,14.493879510728428,0.0,1.25,Queens,Whitestone,Boro Zone,Manhattan,World Trade Center,Yellow Zone,zero_distance
2,2024-01-19 07:43:52,2024-01-19 08:02:52,3.0,0.6939654287671781,1.0,Y,103,216,1,-1.0,0.0,0.5,0.6932714570902014,0.0,0.3,6.574291615645901,2.5,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,Queens,South Ozone Park,Boro Zone,negative_fare
1,2024-01-19 08:06:05,2024-01-19 08:51:05,1.0,0.24939214732223797,1.0,Y,73,221,3,-1.0,0.5,0.5,0.0,1.75,0.3,8.98362193998134,2.5,1.25,Queens,East Flushing,Boro Zone,Staten Island,Stapleton,Boro Zone,negative_fare
2,2024-01-19 11:01:33,2024-01-19 11:58:33,5.0,0.9154845634229337,4.0,Y,66,254,3,-1.0,0.5,0.5,0.0,0.0,0.3,11.828937769915001,2.5,1.25,Brooklyn,DUMBO/Vinegar Hill,Boro Zone,Bronx,Williamsbridge/Olinville,Boro Zone,negative_fare
1,2024-01-19 13:00:41,2024-01-19 13:31:41,6.0,0.0,4.0,Y,88,130,3,4.5401431832708035,1.0,0.5,0.0,0.0,0.3,5.840143183270803,2.5,0.0,Manhattan,Financial District South,Yellow Zone,Queens,Jamaica,Boro Zone,zero_distance
1,2024-01-19 14:30:25,2024-01-19 14:56:25,0.0,1.2069756933368714,1.0,N,238,115,1,6.045723494071136,0.0,0.5,0.7252572208600155,0.0,0.3,8.070980714931151,2.5,1.25,Manhattan,Upper West Side North,Yellow Zone,Staten Island,Grymes Hill/Clifton,Boro Zone,zero_passengers
1,2025-06-01 00:00:00,2024-01-19 17:07:48,2.0,16.94206710315101,1.0,N,130,80,1,51.557917021067865,0.5,0.5,6.250631633935371,0.0,0.3,59.10854865500323,2.5,1.25,Queens,Jamaica,Boro Zone,Brooklyn,East Williamsburg,Boro Zone,future_date
1,2025-06-01 00:00:00,2024-01-19 17:22:08,6.0,4.498514288756215,1.0,N,84,199,1,15.955497572147737,0.0,0.5,3.5889459952061227,6.55,0.3,27.39444356735386,0.0,1.25,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,Bronx,Rikers Island,Boro Zone,future_date
1,2025-06-01 00:00:00,2024-01-19 18:42:20,5.0,2.3636187235421957,5.0,Y,227,169,1,8.993383397561624,1.0,0.5,1.4606263000582043,1.75,0.3,13.504009697619829,2.5,1.25,Brooklyn,Sunset Park East,Boro Zone,Bronx,Mount Hope,Boro Zone,future_date
1,2024-01-19 17:55:23,2024-01-19 18:33:23,1.0,0.0,1.0,N,26,83,1,14.961436317527246,0.5,0.5,2.422298149338834,0.0,0.3,18.68373446686608,0.0,0.0,Brooklyn,Borough Park,Boro Zone,Queens,Elmhurst/Maspeth,Boro Zone,zero_distance
1,2024-01-19 17:57:10,2024-01-19 18:47:10,0.0,2.154564993719494,2.0,N,139,209,2,9.687055322914228,0.5,0.5,0.0,6.55,0.3,17.537055322914227,2.5,1.25,Queens,Laurelton,Boro Zone,Manhattan,Seaport,Yellow Zone,zero_passengers
2,2025-06-01 00:00:00,2024-01-19 19:28:39,1.0,2.4075209157406903,1.0,Y,237,224,2,7.216638754515017,1.0,0.5,0.0,0.0,0.3,8.516638754515018,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone,future_date
2,2024-01-19 19:00:45,2024-01-19 20:03:45,4.0,3.2480896291984687,1.0,N,63,254,1,-1.0,0.5,0.5,2.311652169807604,0.0,0.3,13.618148623802451,0.0,0.0,Brooklyn,Cypress Hills,Boro Zone,Bronx,Williamsbridge/Olinville,Boro Zone,negative_fare
2,2024-01-19 20:42:28,2024-01-19 21:23:28,3.0,9.912343324169075,3.0,N,82,20,2,-1.0,0.0,0.5,0.0,6.55,0.3,40.51576140295472,2.5,0.0,Queens,Elmhurst,Boro Zone,Bronx,Belmont,Boro Zone,negative_fare
1,2024-01-20 07:14:43,2024-01-20 08:42:43,0.0,0.17657699991176717,3.0,N,195,137,2,5.340915415768405,0.0,0.5,0.0,0.0,0.3,6.640915415768405,2.5,1.25,Brooklyn,Red Hook,Boro Zone,Manhattan,Kips Bay,Yellow Zone,zero_passengers
1,2024-01-20 10:32:56,2024-01-20 10:52:56,0.0,5.0709111323108695,1.0,N,215,167,2,17.01205147806507,0.5,0.5,0.0,0.0,0.3,18.312051478065072,2.5,0.0,Queens,South Jamaica,Boro Zone,Bronx,Morrisania/Melrose,Boro Zone,zero_passengers
2,2024-01-20 12:13:22,2024-01-20 13:39:22,0.0,1.8616309040894032,1.0,N,198,27,1,6.915107662697469,1.0,0.5,0.7126138537972421,0.0,0.3,8.927721516494712,0.0,0.0,Queens,Ridgewood,Boro Zone,Queens,Breezy Point/Fort Tilden/Riis Beach,Boro Zone,zero_passengers
1,2024-01-20 13:43:12,2024-01-20 14:08:12,0.0,1.3281876954754854,2.0,Y,199,27,3,5.928559913016514,0.0,0.5,0.0,6.55,0.3,13.778559913016515,0.0,0.0,Bronx,Rikers Island,Boro Zone,Queens,Breezy Point/Fort Tilden/Riis Beach,Boro Zone,zero_passengers
1,2024-01-20 14:15:50,2024-01-20 15:38:50,1.0,0.0,3.0,Y,72,15,2,4.590618395578937,1.0,0.5,0.0,0.0,0.3,5.890618395578937,2.5,1.25,Brooklyn,East Flatbush/Remsen Village,Boro Zone,Queens,Bay Terrace/Fort Totten,Boro Zone,zero_distance
2,2025-06-01 00:00:00,2024-01-20 15:22:50,1.0,1.643247461555331,1.0,Y,210,187,1,8.094388200603783,0.5,0.5,0.945561676670444,0.0,0.3,10.339949877274227,0.0,0.0,Brooklyn,Sheepshead Bay,Boro Zone,Staten Island,Port Richmond,Boro Zone,future_date
1,2024-01-20 15:51:03,2024-01-20 17:18:03,1.0,2.7255913983721927,1.0,N,200,222,3,-1.0,0.0,0.5,0.0,0.0,0.3,8.528161007518339,2.5,1.25,Bronx,Riverdale/North Riverdale/Fieldston,Boro Zone,Brooklyn,Starrett City,Boro Zone,negative_fare
2,2024-01-20 16:12:43,2024-01-20 16:59:43,2.0,1.673564111562744,1.0,N,225,136,1,-1.0,0.0,0.5,2.1420485477017484,0.0,0.3,14.20818565763107,2.5,1.25,Brooklyn,Stuyvesant Heights,Boro Zone,Bronx,Kingsbridge Heights,Boro Zone,negative_fare
2,2024-01-20 17:36:52,2024-01-20 18:25:52,4.0,2.2002923539383517,1.0,Y,240,114,2,-1.0,1.0,0.5,0.0,1.75,0.3,10.476969680132992,2.5,0.0,Bronx,Van Cortlandt Park,Boro Zone,Manhattan,Greenwich Village South,Yellow Zone,negative_fare
2,2024-01-20 23:26:35,2024-01-21 00:29:35,0.0,0.6388627788268734,1.0,N,142,131,2,4.3890288927960555,0.0,0.5,0.0,0.0,0.3,5.689028892796055,0.0,1.25,Manhattan,Lincoln Square East,Yellow Zone,Queens,Jamaica Estates,Boro Zone,zero_passengers
1,2024-01-21 02:53:53,2024-01-21 03:47:53,2.0,0.0,4.0,N,81,181,2,11.181245066227328,0.0,0.5,0.0,0.0,0.3,12.481245066227329,0.0,1.25,Bronx,Eastchester,Boro Zone,Brooklyn,Park Slope,Boro Zone,zero_distance
1,2024-01-21 03:31:21,2024-01-21 04:28:21,2.0,0.6505539584149708,5.0,Y,73,61,3,-1.0,0.0,0.5,0.0,0.0,0.3,8.58571555185867,0.0,0.0,Queens,East Flushing,Boro Zone,Brooklyn,Crown Heights North,Boro Zone,negative_fare
1,2024-01-21 08:29:14,2024-01-21 09:18:14,2.0,4.0624957746911265,1.0,Y,106,175,3,-1.0,0.5,0.5,0.0,6.55,0.3,21.431046277955186,2.5,0.0,Brooklyn,Gowanus,Boro Zone,Queens,Oakland Gardens,Boro Zone,negative_fare
2,2024-01-21 09:02:15,2024-01-21 09:32:15,0.0,4.5463445252021355,1.0,N,228,25,2,17.12277182419589,1.0,0.5,0.0,0.0,0.3,18.42277182419589,2.5,1.25,Brooklyn,Sunset Park West,Boro Zone,Brooklyn,Boerum Hill,Boro Zone,zero_passengers
1,2024-01-21 09:15:20,2024-01-21 10:22:20,3.0,0.0,3.0,Y,191,234,2,2.5,0.5,0.5,0.0,1.75,0.3,5.55,2.5,1.25,Queens,Queens Village,Boro Zone,Manhattan,Union Sq,Yellow Zone,zero_distance
1,2024-01-21 09:55:14,2024-01-21 10:40:14,0.0,0.10037144356731077,1.0,Y,223,263,1,5.659952708519469,1.0,0.5,0.8471809383398654,0.0,0.3,7.807133646859334,2.5,0.0,Queens,Steinway,Boro Zone,Manhattan,Yorkville West,Yellow Zone,zero_passengers
1,2024-01-21 10:00:12,2024-01-21 10:18:12,1.0,0.546445975801238,3.0,Y,114,53,1,-1.0,1.0,0.5,0.3141522164162388,0.0,0.3,4.557709360731437,0.0,1.25,Manhattan,Greenwich Village South,Yellow Zone,Queens,College Point,Boro Zone,negative_fare
2,2024-01-21 10:47:13,2024-01-21 11:19:13,1.0,0.0,5.0,N,60,11,1,2.5,1.0,0.5,0.4506783504990457,0.0,0.3,4.2506783504990455,0.0,0.0,Bronx,Crotona Park East,Boro Zone,Brooklyn,Bath Beach,Boro Zone,zero_distance
2,2024-01-21 17:07:45,2024-01-21 18:00:45,2.0,5.296439867956828,4.0,Y,58,249,1,-1.0,0.0,0.5,3.0702204402433835,0.0,0.3,18.95293133428619,0.0,0.0,Bronx,Country Club,Boro Zone,Manhattan,West Village,Yellow Zone,negative_fare
2,2025-06-01 00:00:00,2024-01-21 18:31:43,2.0,19.36580590979666,1.0,N,163,190,3,54.835163154678,0.5,0.5,0.0,0.0,0.3,56.135163154678,0.0,1.25,Manhattan,Midtown North,Yellow Zone,Brooklyn,Prospect Park,Boro Zone,future_date
1,2024-01-21 18:02:58,2024-01-21 18:39:58,1.0,4.322860983007591,2.0,Y,206,124,3,-1.0,1.0,0.5,0.0,0.0,0.3,17.677257117065345,0.0,0.0,Staten Island,Saint George/New Brighton,Boro Zone,Queens,Howard Beach,Boro Zone,negative_fare
1,2025-06-01 00:00:00,2024-01-21 20:06:25,1.0,2.222463171159293,5.0,N,216,176,2,9.801028307925677,1.0,0.5,0.0,6.55,0.3,17.651028307925678,0.0,0.0,Queens,South Ozone Park,Boro Zone,Staten Island,Oakwood,Boro Zone,future_date
1,2024-01-21 18:55:19,2024-01-21 19:20:19,6.0,10.14474101445225,1.0,Y,27,91,3,-1.0,1.0,0.5,0.0,6.55,0.3,36.79008984745079,0.0,1.25,Queens,Breezy Point/Fort Tilden/Riis Beach,Boro Zone,Brooklyn,Flatlands,Boro Zone,negative_fare
1,2025-06-01 00:00:00,2024-01-21 20:35:03,6.0,0.9239600735369413,1.0,Y,208,138,1,6.097066155851772,1.0,0.5,0.6264293508350709,0.0,0.3,8.023495506686844,2.5,1.25,Bronx,Schuylerville/Edgewater Park,Boro Zone,Queens,LaGuardia Airport,Airports,future_date
1,2025-06-01 00:00:00,2024-01-21 23:11:53,4.0,3.656627322928929,1.0,N,75,153,3,11.702741787742488,1.0,0.5,0.0,0.0,0.3,13.002741787742488,2.5,1.25,Manhattan,East Harlem South,Boro Zone,Manhattan,Marble Hill,Boro Zone,future_date
2,2024-01-22 00:54:28,2024-01-22 02:14:28,0.0,0.6533475124916994,1.0,N,102,216,1,2.9192205784159455,1.0,0.5,0.5958239150892284,0.0,0.3,4.815044493505174,0.0,0.0,Queens,Glendale,Boro Zone,Queens,South Ozone Park,Boro Zone,zero_passengers
2,2024-01-22 02:35:53,2024-01-22 03:15:53,2.0,0.9955590955302106,3.0,Y,86,117,2,-1.0,0.0,0.5,0.0,6.55,0.3,10.350000000000001,0.0,0.0,Queens,Far Rockaway,Boro Zone,Queens,Hammels/Arverne,Boro Zone,negative_fare
2,2024-01-22 02:35:54,2024-01-22 03:45:54,1.0,1.2810262778816368,2.0,N,143,254,1,-1.0,0.5,0.5,0.5316112648335409,0.0,0.3,6.835719939872292,2.5,1.25,Manhattan,Lincoln Square West,Yellow Zone,Bronx,Williamsbridge/Olinville,Boro Zone,negative_fare
1,2024-01-22 04:10:35,2024-01-22 04:44:35,1.0,1.4133796682577813,5.0,Y,106,170,3,-1.0,1.0,0.5,0.0,0.0,0.3,8.892006267012809,2.5,0.0,Brooklyn,Gowanus,Boro Zone,Manhattan,Murray Hill,Yellow Zone,negative_fare
2,2024-01-22 04:38:49,2024-01-22 05:30:49,6.0,5.6222582673854635,1.0,Y,57,214,2,-1.0,0.0,0.5,0.0,6.55,0.3,25.7523725179389,0.0,0.0,Queens,Corona,Boro Zone,Staten Island,South Beach/Dongan Hills,Boro Zone,negative_fare
2,2024-01-22 08:29:11,2024-01-22 09:08:11,0.0,3.6636116839172113,2.0,Y,14,179,2,12.451691601037867,1.0,0.5,0.0,6.55,0.3,20.301691601037867,2.5,0.0,Brooklyn,Bay Ridge,Boro Zone,Queens,Old Astoria,Boro Zone,zero_passengers
1,2024-01-22 08:47:42,2024-01-22 09:31:42,6.0,0.1,2.0,N,181,176,2,-1.0,0.5,0.5,0.0,0.0,0.3,3.8,2.5,0.0,Brooklyn,Park Slope,Boro Zone,Staten Island,Oakwood,Boro Zone,negative_fare
2,2024-01-22 09:16:26,2024-01-22 10:41:26,0.0,0.2965939926313439,4.0,N,57,69,3,8.979585261231888,1.0,0.5,0.0,0.0,0.3,10.279585261231889,2.5,0.0,Queens,Corona,Boro Zone,Bronx,East Concourse/Concourse Village,Boro Zone,zero_passengers
1,2024-01-22 11:22:01,2024-01-22 12:23:01,3.0,0.0,1.0,N,29,27,2,11.20657004411949,0.5,0.5,0.0,0.0,0.3,12.50657004411949,2.5,1.25,Brooklyn,Brighton Beach,Boro Zone,Queens,Breezy Point/Fort Tilden/Riis Beach,Boro Zone,zero_distance
1,2024-01-22 11:43:51,2024-01-22 12:25:51,2.0,2.581645506995284,4.0,Y,259,91,2,-1.0,1.0,0.5,0.0,0.0,0.3,11.885213474115783,0.0,0.0,Bronx,Woodlawn/Wakefield,Boro Zone,Brooklyn,Flatlands,Boro Zone,negative_fare
1,2024-01-22 14:27:23,2024-01-22 15:52:23,1.0,18.603941575840725,4.0,N,100,234,1,-1.0,0.5,0.5,12.114618988698181,0.0,0.3,68.18156601944995,0.0,0.0,Manhattan,Garment District,Yellow Zone,Manhattan,Union Sq,Yellow Zone,negative_fare
1,2024-01-22 14:36:02,2024-01-22 14:40:02,1.0,0.5344693821495042,4.0,Y,90,164,1,-1.0,0.0,0.5,0.6128329132025399,0.0,0.3,4.41283291320254,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,Midtown South,Yellow Zone,negative_fare
1,2024-01-22 15:19:01,2024-01-22 16:48:01,3.0,0.1,3.0,N,108,72,1,-1.0,0.0,0.5,0.4259852052621455,6.55,0.3,12.208335790191313,2.5,0.0,Brooklyn,Gravesend,Boro Zone,Brooklyn,East Flatbush/Remsen Village,Boro Zone,negative_fare
1,2024-01-22 15:24:22,2024-01-22 15:33:22,0.0,6.10370742184607,1.0,N,245,7,1,17.979724654257666,0.5,0.5,2.035459795989028,0.0,0.3,21.315184450246694,2.5,0.0,Staten Island,West Brighton,Boro Zone,Queens,Astoria,Boro Zone,zero_passengers
2,2024-01-22 15:53:19,2024-01-22 15:56:19,0.0,0.4756490100743713,1.0,Y,35,117,1,2.5474659750848487,0.0,0.5,0.4554651677649773,0.0,0.3,4.302931142849826,0.0,1.25,Brooklyn,Brownsville,Boro Zone,Queens,Hammels/Arverne,Boro Zone,zero_passengers
1,2024-01-22 16:23:17,2024-01-22 17:29:17,0.0,2.80740323656143,1.0,N,80,75,1,10.71492237682908,0.5,0.5,2.5858514278762756,0.0,0.3,14.600773804705355,2.5,0.0,Brooklyn,East Williamsburg,Boro Zone,Manhattan,East Harlem South,Boro Zone,zero_passengers
1,2024-01-22 19:05:28,2024-01-22 19:38:28,1.0,2.792247429551189,4.0,Y,1,94,3,-1.0,0.0,0.5,0.0,0.0,0.3,15.34749526179518,2.5,1.25,EWR,Newark Airport,EWR,Bronx,Fordham South,Boro Zone,negative_fare
1,2024-01-22 21:17:05,2024-01-22 21:47:05,5.0,0.0,5.0,N,166,242,1,10.606620022002211,0.5,0.5,1.9459419136590563,0.0,0.3,13.852561935661267,2.5,0.0,Manhattan,Morningside Heights,Boro Zone,Bronx,Van Nest/Morris Park,Boro Zone,zero_distance
2,2024-01-22 22:23:37,2024-01-22 23:02:37,0.0,0.4535329561675283,1.0,Y,112,261,1,2.5,1.0,0.5,0.27743925604359293,0.0,0.3,4.077439256043593,2.5,1.25,Brooklyn,Greenpoint,Boro Zone,Manhattan,World Trade Center,Yellow Zone,zero_passengers
2,2025-06-01 00:00:00,2024-01-23 00:28:32,3.0,11.401689155751242,2.0,N,104,152,2,33.21194411198282,1.0,0.5,0.0,0.0,0.3,34.511944111982814,0.0,1.25,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,Manhattan,Manhattanville,Boro Zone,future_date
2,2024-01-22 23:42:47,2024-01-23 00:19:47,5.0,10.456067317365386,3.0,Y,149,35,2,-1.0,0.0,0.5,0.0,0.0,0.3,31.47677222081373,2.5,0.0,Brooklyn,Madison,Boro Zone,Brooklyn,Brownsville,Boro Zone,negative_fare
2,2024-01-23 00:33:09,2024-01-23 00:47:09,3.0,7.91209127200162,1.0,N,215,52,2,-1.0,0.5,0.5,0.0,1.75,0.3,24.708585217553555,0.0,0.0,Queens,South Jamaica,Boro Zone,Brooklyn,Cobble Hill,Boro Zone,negative_fare
1,2024-01-23 06:46:40,2024-01-23 07:07:40,2.0,3.8867336127512537,4.0,Y,219,212,2,-1.0,1.0,0.5,0.0,0.0,0.3,11.551849367162058,2.5,1.25,Queens,Springfield Gardens South,Boro Zone,Bronx,Soundview/Bruckner,Boro Zone,negative_fare
1,2024-01-23 07:29:03,2024-01-23 08:29:03,0.0,2.079748819444182,2.0,N,146,155,1,5.388853281216091,0.5,0.5,0.7862353482468812,0.0,0.3,7.475088629462973,0.0,0.0,Queens,Long Island City/Queens Plaza,Boro Zone,Brooklyn,Marine Park/Mill Basin,Boro Zone,zero_passengers
2,2024-01-23 11:11:38,2024-01-23 12:40:38,4.0,0.8293518742779745,3.0,N,52,71,1,-1.0,0.5,0.5,1.0892862801617462,0.0,0.3,7.710281509386772,2.5,0.0,Brooklyn,Cobble Hill,Boro Zone,Brooklyn,East Flatbush/Farragut,Boro Zone,negative_fare
2,2025-06-01 00:00:00,2024-01-23 12:20:53,6.0,0.3483921366568319,3.0,N,201,239,1,3.89575753649782,0.0,0.5,0.7164653827342684,0.0,0.3,5.9122229192320885,0.0,1.25,Queens,Rockaway Park,Boro Zone,Manhattan,Upper West Side South,Yellow Zone,future_date
1,2025-06-01 00:00:00,2024-01-23 13:07:43,2.0,0.7957813843401451,3.0,Y,114,170,1,5.010720431537233,0.5,0.5,1.0750764636529713,0.0,0.3,7.385796895190204,2.5,1.25,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,future_date
2,2024-01-23 12:42:49,2024-01-23 13:12:49,5.0,1.4452929421480145,4.0,Y,193,226,1,-1.0,1.0,0.5,0.8645778558787187,1.75,0.3,8.607562441340944,0.0,1.25,Queens,Queensbridge/Ravenswood,Boro Zone,Queens,Sunnyside,Boro Zone,negative_fare
2,2024-01-23 15:09:28,2024-01-23 15:24:28,1.0,0.791699585746745,1.0,N,132,132,1,-1.0,0.0,0.5,0.4726613630527109,6.55,0.3,13.04911672311544,2.5,1.25,Queens,JFK Airport,Airports,Queens,JFK Airport,Airports,negative_fare
2,2025-06-01 00:00:00,2024-01-23 16:20:11,3.0,11.482666577305528,1.0,N,25,235,1,35.247743385282895,1.0,0.5,8.246697118366024,6.55,0.3,51.34444050364891,2.5,1.25,Brooklyn,Boerum Hill,Boro Zone,Bronx,University Heights/Morris Heights,Boro Zone,future_date
1,2024-01-23 15:39:43,2024-01-23 16:39:43,0.0,0.9913221663756951,4.0,N,62,170,1,6.904642031129985,0.0,0.5,1.1135344401763805,6.55,0.3,15.868176471306366,0.0,0.0,Brooklyn,Crown Heights South,Boro Zone,Manhattan,Murray Hill,Yellow Zone,zero_passengers
2,2024-01-23 16:26:48,2024-01-23 17:46:48,4.0,0.6316349430512671,1.0,Y,13,91,1,-1.0,1.0,0.5,1.0637522402310775,0.0,0.3,9.27619405009209,2.5,0.0,Manhattan,Battery Park City,Yellow Zone,Brooklyn,Flatlands,Boro Zone,negative_fare
1,2024-01-23 17:32:57,2024-01-23 18:42:57,3.0,1.9966244350621274,1.0,Y,149,101,1,-1.0,1.0,0.5,1.1833849875289812,1.75,0.3,14.0894948132566,2.5,1.25,Brooklyn,Madison,Boro Zone,Queens,Glen Oaks,Boro Zone,negative_fare
2,2024-01-23 19:54:27,2024-01-23 20:14:27,6.0,1.8681788239378037,3.0,N,120,245,2,-1.0,1.0,0.5,0.0,0.0,0.3,8.253055246061086,2.5,1.25,Manhattan,Highbridge Park,Boro Zone,Staten Island,West Brighton,Boro Zone,negative_fare
1,2024-01-23 22:20:57,2024-01-23 22:29:57,1.0,1.8229970024874718,1.0,Y,5,18,1,-1.0,0.5,0.5,0.8908609102729237,6.55,0.3,16.787119571050624,2.5,0.0,Staten Island,Arden Heights,Boro Zone,Bronx,Bedford Park,Boro Zone,negative_fare
1,2024-01-23 22:42:50,2024-01-23 23:31:50,6.0,0.0,1.0,Y,245,43,3,16.183930755290522,1.0,0.5,0.0,6.55,0.3,24.033930755290523,0.0,1.25,Staten Island,West Brighton,Boro Zone,Manhattan,Central Park,Yellow Zone,zero_distance
1,2024-01-23 22:59:26,2024-01-24 00:02:26,0.0,5.250718300733176,1.0,Y,60,46,1,19.02161736787606,1.0,0.5,2.47409118172284,1.75,0.3,24.545708549598903,2.5,0.0,Bronx,Crotona Park East,Boro Zone,Bronx,City Island,Boro Zone,zero_passengers
1,2024-01-24 01:26:51,2024-01-24 02:45:51,0.0,6.664296372732037,1.0,N,24,178,2,21.685111664159688,1.0,0.5,0.0,1.75,0.3,24.73511166415969,0.0,0.0,Manhattan,Bloomingdale,Yellow Zone,Brooklyn,Ocean Parkway South,Boro Zone,zero_passengers
2,2025-06-01 00:00:00,2024-01-24 02:24:28,4.0,5.626114706017084,2.0,Y,103,110,2,17.027299011109175,1.0,0.5,0.0,0.0,0.3,18.327299011109176,0.0,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,Staten Island,Great Kills Park,Boro Zone,future_date
2,2024-01-24 04:50:09,2024-01-24 05:12:09,1.0,0.0,4.0,Y,16,132,1,25.900484885246012,0.0,0.5,5.101708337948305,1.75,0.3,34.052193223194315,0.0,0.0,Queens,Bayside,Boro Zone,Queens,JFK Airport,Airports,zero_distance
2,2024-01-24 07:15:22,2024-01-24 07:58:22,1.0,0.0,1.0,N,126,19,1,5.796620931177027,0.0,0.5,1.4422633666491882,0.0,0.3,8.538884297826215,2.5,0.0,Bronx,Hunts Point,Boro Zone,Queens,Bellerose,Boro Zone,zero_distance
1,2024-01-24 09:20:19,2024-01-24 10:18:19,0.0,0.20584044467207224,3.0,Y,251,256,2,3.0453663171713012,0.0,0.5,0.0,0.0,0.3,4.345366317171301,2.5,0.0,Staten Island,Westerleigh,Boro Zone,Brooklyn,Williamsburg (South Side),Boro Zone,zero_passengers
1,2024-01-24 09:27:17,2024-01-24 10:22:17,4.0,17.636385387034803,2.0,N,207,190,3,-1.0,0.0,0.5,0.0,0.0,0.3,55.24897401043534,0.0,1.25,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,Brooklyn,Prospect Park,Boro Zone,negative_fare
2,2024-01-24 13:08:53,2024-01-24 13:26:53,1.0,5.7802906034948895,1.0,N,16,84,1,-1.0,1.0,0.5,4.695675771791982,0.0,0.3,25.876656570991074,2.5,1.25,Queens,Bayside,Boro Zone,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,negative_fare
2,2024-01-24 14:36:16,2024-01-24 15:23:16,0.0,3.3794867029341216,3.0,N,109,132,3,16.264048087770707,1.0,0.5,0.0,1.75,0.3,19.314048087770708,0.0,0.0,Staten Island,Great Kills,Boro Zone,Queens,JFK Airport,Airports,zero_passengers
1,2024-01-24 16:18:04,2024-01-24 17:19:04,6.0,0.0,1.0,N,165,31,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2.5,0.0,Brooklyn,Midwood,Boro Zone,Bronx,Bronx Park,Boro Zone,zero_distance
2,2025-06-01 00:00:00,2024-01-24 17:37:24,5.0,1.559207850684336,5.0,Y,106,219,1,7.7335395521050945,0.5,0.5,1.175853410409021,0.0,0.3,10.209392962514116,0.0,0.0,Brooklyn,Gowanus,Boro Zone,Queens,Springfield Gardens South,Boro Zone,future_date
